date,status,speaker,title,url,last_checked,language,type,description,duration,church,source_file
2024-10-17,No Transcript,James Loveall,Conditioned For Rapture - Bro. James Loveall,https://www.youtube.com/watch?v=RGxe1jCZZLQ,2026-01-04,Unknown,Full Sermon,2024-1016 Wednesday Evening Service,121,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
2024-10-14,No Transcript,de la,Compañerismo de la Luz del Atardecer - Servicio en Español,https://www.youtube.com/watch?v=c8OwDb4FI-A,2026-01-04,Spanish,Full Sermon,Compañerismo de la Luz del Atardecer - Servicio en Español,145,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
Unknown Date,No Transcript,de la,Compañerismo de la Luz del Atardecer - Servicio en Francés,https://www.youtube.com/watch?v=SyqIdY0tlUc,2026-01-04,Spanish,Service,,0,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
Unknown Date,No Transcript,de la,Compañerismo de la Luz del Atardecer - Servicio en Francés,https://www.youtube.com/watch?v=N5Qc1RNvP4I,2026-01-04,Spanish,Service,,0,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
Unknown Date,No Transcript,de la,Compañerismo de la Luz del Atardecer - Servicio en Francés,https://www.youtube.com/watch?v=lvaRThqhAqA,2026-01-04,Spanish,Service,,0,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
Unknown Date,No Transcript,de la,Compañerismo de la Luz del Atardecer - Servicio en Francés,https://www.youtube.com/watch?v=siNHDHz6kgs,2026-01-04,Spanish,Service,,0,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
Unknown Date,No Transcript,de la,Compañerismo de la Luz del Atardecer - Servicio en Francés,https://www.youtube.com/watch?v=tZ9Brdhyyx8,2026-01-04,Spanish,Service,,0,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
2024-09-05,Success,James Loveall,The Hindrances of Your Identity,https://www.youtube.com/watch?v=IZnj2Fq8w4Q,2026-01-04,Unknown,Full Sermon,,,,Evening_Light_Fellowship_AZ_Summary.csv
2024-08-08,Success,James Loveall,The Ministry Of The Moon  Lesser light,https://www.youtube.com/watch?v=TzlLY4-8NWc,2026-01-04,Unknown,Full Sermon,,,,Evening_Light_Fellowship_AZ_Summary.csv
2024-07-28,No Transcript,Burley Williams,Traps And Snares- Bro. Burley Williams,https://www.youtube.com/watch?v=Vw8gR0ir9hA,2026-01-04,Unknown,Full Sermon,2024-0728 Sunday Morning Camp Service,156,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
2024-07-27,No Transcript,Burley Williams,When The Judge Died- Bro. Burley Williams,https://www.youtube.com/watch?v=RTOMmVw6CCg,2026-01-04,Unknown,Full Sermon,2024-0727 Saturday Morning Camp Service,149,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
2024-07-25,Success,Burley Williams,Predestinated Unto Adoption,https://www.youtube.com/watch?v=OnbqsuD36Iw,2026-01-04,Unknown,Full Sermon,,,,Evening_Light_Fellowship_AZ_Summary.csv
2024-06-20,Success,James Loveall,Moved Upon In An Unexpected Way,https://www.youtube.com/watch?v=VXCKuIVlk7w,2026-01-04,Unknown,Full Sermon,,,,Evening_Light_Fellowship_AZ_Summary.csv
2024-04-18,Success,James Loveall,Fulfilling One's Desire,https://www.youtube.com/watch?v=EuKKU1v-Kdk,2026-01-04,Unknown,Full Sermon,,,,Evening_Light_Fellowship_AZ_Summary.csv
2024-03-21,No Transcript,James Loveall,Bro James Loveall - A Profession From The Heart,https://www.youtube.com/watch?v=YeL6JacwZ4w,2026-01-04,Unknown,Full Sermon,"Wednesday Evening Service, March 20th, 2024 - Evening Light Fellowship Live Service",124,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
2024-02-22,Success,James Loveall,God In His Generations,https://www.youtube.com/watch?v=dNbHpxCv8EA,2026-01-04,Unknown,Full Sermon,,,,Evening_Light_Fellowship_AZ_Summary.csv
2024-01-04,No Transcript,James Loveall,The Perfect Law of Liberty - Bro James Loveall,https://www.youtube.com/watch?v=CDEJX5NV6ec,2026-01-04,Unknown,Full Sermon,"Wednesday Evening, January 3rd, 2024 - Evening Light Fellowship Live Service",116,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
2023-12-18,No Transcript,James Loveall,The Difference Of A Moment - Bro. James Loveall,https://www.youtube.com/watch?v=fqxfHmXcJPo,2026-01-04,Unknown,Full Sermon,"Sunday, December 17th, 2023",140,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
2023-11-09,No Transcript,James Loveall,His Perfect Love Shown In Brotherly Love - Bro James Loveall,https://www.youtube.com/watch?v=hjVkyeB9HdM,2026-01-04,Unknown,Full Sermon,"Wednesday, November 8th, 2023",127,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
2023-09-07,No Transcript,James Loveall,"Character is a Victory, Not a Gift - Bro James Loveall",https://www.youtube.com/watch?v=bNLrMHVEMVk,2026-01-04,Unknown,Full Sermon,"Wednesday, September 6th, 2023",108,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
2023-08-10,No Transcript,James Loveall,Posses Ye Your Vessel - Bro James Loveall,https://www.youtube.com/watch?v=DLr51Wh5H5w,2026-01-04,Unknown,Full Sermon,Posses Ye Your Vessel - Bro James Loveall,98,Evening Light Fellowship AZ,Evening_Light_Fellowship_AZ_Summary.csv
2023-07-29,Success,Friday,ELF Youth Camp,https://www.youtube.com/watch?v=yKvI3aJc_eY,2026-01-04,Unknown,Full Sermon,,,,Evening_Light_Fellowship_AZ_Summary.csv
2023-07-28,Success,Thursday,ELF Youth Camp,https://www.youtube.com/watch?v=B3eW3dh4mKg,2026-01-04,Unknown,Full Sermon,,,,Evening_Light_Fellowship_AZ_Summary.csv
2023-01-22,Success,The Same Language,2023-0122,https://www.youtube.com/watch?v=SaRxSKxkQFE,2026-01-04,Unknown,Full Sermon,,,,Evening_Light_Fellowship_AZ_Summary.csv
2024-11-02,Success,Friday,Brother Larry Guerra's Memorial Service,https://www.youtube.com/watch?v=sgvyeNdLdxM,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2024-08-18,Success,timestamped,Guest Minister Ryan Long,https://www.youtube.com/watch?v=hwRngz9Xhz8,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2024-06-19,Success,William M. Branham,Taped Sermon Hebrews Chapter 3,https://www.youtube.com/watch?v=8Oei_yhYFKk,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2024-04-10,Success,William M. Branham,Lifting Him Up Out of History,https://www.youtube.com/watch?v=9EanP9QRc-s,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2023-12-17,Success,Branham,Taped Sermon God's Wrapped Gift Pt1,https://www.youtube.com/watch?v=WximJAbhlYM,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2023-10-22,Success,William M. Branham,Taped Sermon William Branham My Life Story Part 1,https://www.youtube.com/watch?v=yTdT88PbFgc,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2023-10-22,Success,William M. Branham,Taped Sermon William Branham My Life Story Part 2,https://www.youtube.com/watch?v=aAeLhY61kpQ,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2023-10-18,Success,William M. Branham,Taped Sermon Why Are People So Tossed About,https://www.youtube.com/watch?v=3n-dOt0dzc4,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2023-10-11,Success,William M. Branham,Taped Sermon Why Are People So Tossed About,https://www.youtube.com/watch?v=-TtGKGfuaOo,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2023-08-06,Success,William M. Branham,The Sign of the Messiah (Taped Sermon 58-0528),https://www.youtube.com/watch?v=JcD0VAnK_xU,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2023-05-21,Success,William Perez,The Ostrich and the Eagle (Guest Minister),https://www.youtube.com/watch?v=P2mdHgrG6Xs,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2023-03-15,Success,Branham,Taped Sermon Questions and Answers (61-0112),https://www.youtube.com/watch?v=kyXIXXx-gjk,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2023-01-25,Success,Branham,Tape Service 55-0117 How The Angel Came To Me and His Commission,https://www.youtube.com/watch?v=m5dejnHravY,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2022-12-18,No Transcript,Joe Adams,"Sunday December 18th, 2022 10 AM Service",https://www.youtube.com/watch?v=KawrcpPcNtk,2026-01-06,Unknown,Full Sermon,"Sunday December 18th, 2022 10 AM Service",143,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-12-16,No Transcript,Joe Adams,"TT Friday December 16th, 2022 7 PM Service",https://www.youtube.com/watch?v=oDYz8192pOo,2026-01-06,Unknown,Full Sermon,"TT Friday December 16th, 2022 7 PM Service",198,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-11-02,Success,William M. Branham,"TT Wednesday November 2nd, 2022 7 PM Service",https://www.youtube.com/watch?v=yJTG0XLLnHk,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-10-12,Success,William M. Branham,"TT Wednesday October 12th, 2022 7 PM Service",https://www.youtube.com/watch?v=0QqnWbdfiaM,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-08-28,Success,Joe Adams,"TT Sunday August 28th, 2022 5 PM Service",https://www.youtube.com/watch?v=vD7-XW_q_xk,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-08-10,Success,William M. Branham,"TT Wednesday Aug  10th, 2022 7 PM Service",https://www.youtube.com/watch?v=zPWeyu3kNVM,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-07-31,Success,,"TT Sunday July 31st, 2022 5 PM Service",https://www.youtube.com/watch?v=lCeBzlqqvBk,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2022-07-27,Success,William M. Branham,"TT Wednesday July 27th, 2022 7 PM Service",https://www.youtube.com/watch?v=GqCUUjzdUss,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-07-20,Success,William M. Branham,"TT Wednesday July 20th, 2022 7 PM Service",https://www.youtube.com/watch?v=RdR4fHY3P-4,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-06-22,Success,William M. Branham,"TT Wednesday June 22nd, 2022 7 PM Service",https://www.youtube.com/watch?v=OIlDP-eZ7Aw,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-06-08,Success,William M. Branham,"TT Wednesday June 8th, 2022 7 PM Service",https://www.youtube.com/watch?v=sLKDcpMBZ9Y,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-06-05,Success,Joe Adams,"TT Sunday June 5th, 2022 10 AM Service",https://www.youtube.com/watch?v=iOoSoRVpwy0,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-06-05,Success,Joe Adams,"TT Sunday June 5th, 2022 5 PM Service",https://www.youtube.com/watch?v=hoUtWSEUlHE,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2022-03-23,Success,William M. Branham,"TT Wednesday March 23rd, 2022 7 PM Service",https://www.youtube.com/watch?v=avxQkLfTYkM,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-02-09,No Transcript,William M. Branham,"TT Wednesday February 9th, 2022 7 PM Service",https://www.youtube.com/watch?v=MufivV6XAUk,2026-01-06,Unknown,Full Sermon,"TT Wednesday February 9th, 2022 7 PM Service",138,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-02-03,Success,,"TT Thursday February 3rd, 2022 10 AM Memorial Service",https://www.youtube.com/watch?v=zNreRJRzLtU,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2022-01-30,Success,Joe Adams,"TT Sunday January 30th, 2022 10 AM Service",https://www.youtube.com/watch?v=oc5XaLkzxT0,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2022-01-16,Success,Saturday,Harmony in the Desert 2022,https://www.youtube.com/watch?v=zl5iLQ5ZdcE,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2022-01-09,Success,,"TT Sunday January 9th, 2022 5 PM Service",https://www.youtube.com/watch?v=KegpEqLztSs,2026-01-06,Unknown,Full Sermon,,,,Tucson_Tabernacle_Summary.csv
2021-11-21,Success,Joe Adams,"TT Sunday November 21st, 2021 5 PM Service",https://www.youtube.com/watch?v=4YxZBvHvxEw,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2021-11-10,Success,William M. Branham,"TT Wednesday November 10th, 2021 7 PM Service",https://www.youtube.com/watch?v=KR3LerYBC84,2026-01-06,English,Service,,,Tucson Tabernacle,Tucson_Tabernacle_Summary.csv
2025-04-28,Success,Easter,The Word Of God Tabernacle,https://www.youtube.com/watch?v=6kXywOc7LSM,2026-01-04,Unknown,Full Sermon,,,,The_Word_of_God_Tabernacle_Summary.csv
2025-04-21,Success,Easter,The Word Of God Tabernacle,https://www.youtube.com/watch?v=yPKNmJg7Xpg,2026-01-04,Unknown,Full Sermon,,,,The_Word_of_God_Tabernacle_Summary.csv
2022-04-18,Success,Easter,The Word Of God Tabernacle,https://www.youtube.com/watch?v=DGLFvRhIJiw,2026-01-04,Unknown,Full Sermon,,,,The_Word_of_God_Tabernacle_Summary.csv
2021-07-11,Success,Sunday 07112021,The Word of God Tabernacle,https://www.youtube.com/watch?v=FyzCQjvyeAg,2026-01-04,Unknown,Full Sermon,,,,The_Word_of_God_Tabernacle_Summary.csv
2024-07-19,No Transcript,Gene Williams,"Guest Pastor Gene Williams:  ""Keeping the Fire On the Alter of Your Heart Burning""",https://www.youtube.com/watch?v=hJMgYSZxrls,2026-01-04,Unknown,Sunday School,Join us in person for:  Bible Study Tuesday @ 7-8pm  Sunday School Sunday 9:30 am    Virtual & In Person:  Friday @ 7:30pm  Sunday @ 10:30am,125,Bride Tabernacle of Columbia SC,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2024-06-22,Success,Maurice Williams,Minister Maurice Williams “Ordained Broken Pieces”,https://www.youtube.com/watch?v=UTw0wosM1uc,2026-01-04,Unknown,Full Sermon,,,,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-07-30,Success,Joseph Hamid,Annual Tent Revival Pastor Joseph Hamid,https://www.youtube.com/watch?v=MuY30WBhgvY,2026-01-04,Unknown,Full Sermon,,,,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-07-28,Success,J Hamid,Annual Tent Revival: Pastor J. Hamid,https://www.youtube.com/watch?v=Hi9gdA8yuTc,2026-01-04,English,Song / Worship,Tent Revival,,Bride Tabernacle of Columbia SC,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-07-28,Success,J Hamid,Annual Tent Revival: Pastor J. Hamid,https://www.youtube.com/watch?v=hsbZEfuYCEw,2026-01-04,English,Song / Worship,Tent Revival,0,Bride Tabernacle of Columbia SC,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-07-29,Success,J Hamid,Annual Tent Revival: Pastor J. Hamid,https://www.youtube.com/watch?v=erwpzB94ovI,2026-01-04,English,Service,Tent Revival,,Bride Tabernacle of Columbia SC,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-07-28,Success,J Hamid,Annual Tent Revival: Pastor J. Hamid,https://www.youtube.com/watch?v=f6BNKGY5uv4,2026-01-04,English,Song / Worship,Tent Revival,11,Bride Tabernacle of Columbia SC,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-07-28,Success,J Hamid,Annual Tent Revival: Pastor J. Hamid,https://www.youtube.com/watch?v=wFt1GMhjITE,2026-01-04,English,Song / Worship,Tent Revival,2,Bride Tabernacle of Columbia SC,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-07-28,Success,J Hamid,Annual Tent Revival Pastor J. Hamid,https://www.youtube.com/watch?v=k7SyO7W5l0I,2026-01-04,Unknown,Song / Worship,,,,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-07-29,Success,J Hamid,Annual Tent Revival: Pastor J. Hamid,https://www.youtube.com/watch?v=zNDs4dwS4F4,2026-01-04,English,Full Sermon,Tent Revival,67,Bride Tabernacle of Columbia SC,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-07-29,Success,J Hamid,Annual Tent Revival Pastor J. Hamid,https://www.youtube.com/watch?v=rvcEO4Of4l0,2026-01-04,Unknown,Full Sermon,,,,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-01-07,Success,Maurice Williams,"Minister Maurice Williams: ""Destroying Strongholds""",https://www.youtube.com/watch?v=0ZtZVh3wzFE,2026-01-04,English,Service,Services:   Friday @ 7:30  Sunday @ 10:30,,Bride Tabernacle of Columbia SC,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2023-01-07,Success,Maurice Williams,Minister Maurice Williams Destroying Strongholds,https://www.youtube.com/watch?v=ppGVqGE2HRM,2026-01-04,Unknown,Full Sermon,,,,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2022-09-24,Success,Gene Williams,Guest Pastor Gene Williams The Cycle of Life,https://www.youtube.com/watch?v=rC9lci8vFCc,2026-01-04,Unknown,Full Sermon,,,,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2022-02-26,Success,Maurice Williams,Minister Maurice Williams From Man Or From God,https://www.youtube.com/watch?v=_uqxKWA4VFQ,2026-01-04,Unknown,Full Sermon,,,,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2021-12-23,Success,Rosamae Mashack,Homegoing Service Rosamae Mashack,https://www.youtube.com/watch?v=rI9jVZZb3WA,2026-01-04,Unknown,Full Sermon,,,,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2021-09-19,Success,Maurice Williams,Minister Maurice Williams “Beauty For Ashes”,https://www.youtube.com/watch?v=TwRIgGMRuIc,2026-01-04,Unknown,Full Sermon,,,,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2021-02-07,Success,Maurice Williams,Minister Maurice Williams I Know where I came From,https://www.youtube.com/watch?v=nxZWhSHJrgI,2026-01-04,Unknown,Full Sermon,,,,Bride_Tabernacle_of_Columbia_SC_Summary.csv
2020-03-02,Success,"December 22, 1991",Another Ephesians Is Here For The Bride's Seven Thunder Revival,https://www.youtube.com/watch?v=AdVH7R-9IT0,2026-01-04,Unknown,Full Sermon,,,,Coleman_Family_Ministries_Summary.csv
2018-06-25,Success,NY,The Manifestation of the Sons Of God (Español),https://www.youtube.com/watch?v=dmDf5Im8dL8,2026-01-04,Unknown,Full Sermon,,,,Coleman_Family_Ministries_Summary.csv
2016-06-20,Success,Spoken Word,The Spoken Word Made Flesh Is Light Excerpt,https://www.youtube.com/watch?v=TZlh2f1CPWE,2026-01-04,English,Song / Worship,"Excerpt from the ""Walking In the Light"" presentation",,Coleman Family Ministries,Coleman_Family_Ministries_Summary.csv
Unknown Date,No Transcript,William M. Branham,10 - 15- 1961: Respect - Bro. William Branham,https://www.youtube.com/watch?v=LrXA6DE3Avc,2026-01-05,Unknown,Tape Service,,0,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
Unknown Date,No Transcript,William M. Branham,10 - 15- 1961: Respect - Bro. William Branham,https://www.youtube.com/watch?v=seZ2p2jBlvI,2026-01-05,Unknown,Tape Service,,0,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
Unknown Date,No Transcript,Sam Chesa,Looking In The Mirror Of The Word  - Bro. Sam Chesa,https://www.youtube.com/watch?v=Av5r7MHQsSQ,2026-01-05,Unknown,Service,,0,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
Unknown Date,No Transcript,Sam Chesa,It's All Working For My Good- Bro. Sam Chesa,https://www.youtube.com/watch?v=_28SZ_INKg4,2026-01-05,Unknown,Service,,0,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
Unknown Date,No Transcript,William M. Branham,And From That Time   - Bro. William Branham Sermon,https://www.youtube.com/watch?v=w32agA5duiQ,2026-01-05,Unknown,Tape Service,,0,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
Unknown Date,No Transcript,Sam Chesa,An Unconditional Covenant  - Bro. Sam Chesa,https://www.youtube.com/watch?v=dcQr_5UDNZ8,2026-01-05,Unknown,Service,,0,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2024-12-01,Success,Sam Chesa,I've Been Set Free Indeed,https://www.youtube.com/watch?v=xCpsTfodJNM,2026-01-05,Unknown,Full Sermon,,,,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2024-09-25,No Transcript,de la,The Purpose Of God In Our Life  ( Part 2) - Bro. Esaie Bowa,https://www.youtube.com/watch?v=J-AJn_O2Hzw,2026-01-05,Unknown,Full Sermon,"Jesus Christ est le meme, hier, et aujourd'hui, et eternellement. Jesus Christ is the same yesterday and today and forever.  le message du temps de la fin the end time message http://branham.org/en/MessageAudio",72,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
Unknown Date,No Transcript,William M. Branham,Be Certain With God - Bro. William Branham  (Sermon),https://www.youtube.com/watch?v=voCdKNdifw4,2026-01-05,Unknown,Tape Service,,0,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2024-08-29,No Transcript,de la,The Spriit Of Religon - Past. Esaie Bowa,https://www.youtube.com/watch?v=rYUK894lIDk,2026-01-05,Unknown,Full Sermon,"Jesus Christ est le meme, hier, et aujourd'hui, et eternellement. Jesus Christ is the same yesterday and today and forever.  le message du temps de la fin the end time message http://branham.org/en/MessageAudio",81,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
Unknown Date,No Transcript,Sam Chesa,Will A Man Rob God - Bro. Sam Chesa,https://www.youtube.com/watch?v=NJf1Q19EtqM,2026-01-05,Unknown,Service,,0,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2023-07-16,Success,Sam Chesa,"If God Is With Us, Where Are His Miracles",https://www.youtube.com/watch?v=vwCdqWwad_0,2026-01-05,Unknown,Full Sermon,,,,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2023-07-16,No Transcript,Sam Chesa,"If God Is With Us, Where Are His Miracles  -  Bro. Sam Chesa  - 07/16/2023",https://www.youtube.com/watch?v=FwtEi0eLlLE,2026-01-05,Unknown,Short Service,"Jesus Christ est le meme, hier, et aujourd'hui, et eternellement. Jesus Christ is the same yesterday and today and forever.  le message du temps de la fin the end time message http://branham.org/en/MessageAudio",6,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2023-03-26,Success,de la,"The descent of Elie and Elisee   Sunday, 03262023",https://www.youtube.com/watch?v=_InUVISDLEo,2026-01-05,Unknown,Full Sermon,,,,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2023-03-29,Success,de la,sunday service 03292023,https://www.youtube.com/watch?v=LGsJPyo3W58,2026-01-05,Unknown,Full Sermon,,,,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2023-02-05,Success,de la,0252023 Sunday Service Past. Brooks,https://www.youtube.com/watch?v=mbhHpJrz-3g,2026-01-05,Unknown,Full Sermon,,,,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2023-01-08,Success,de la,Brother Esaie,https://www.youtube.com/watch?v=ZMbs2Tx3Z70,2026-01-05,English,Service,"Jesus Christ est le meme, hier, et aujourd'hui, et eternellement.      le message du temps de la fin  http://branham.org/en/MessageAudio",,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2022-12-25,No Transcript,de la,Sunday service 12/25/2022,https://www.youtube.com/watch?v=2yYyOpGrbEU,2026-01-05,Unknown,Short Service,"Jesus Christ est le meme, hier, et aujourd'hui, et eternellement. Jesus Christ is the same yesterday and today and forever.  le message du temps de la fin the end time message http://branham.org/en/MessageAudio",3,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2022-12-18,Success,de la,Sunday service 121822,https://www.youtube.com/watch?v=WKMvyRD1MfE,2026-01-05,Unknown,Full Sermon,,,,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2022-08-07,Success,de la,Bro. Esaie Bowa No more Devil's promotion 080722,https://www.youtube.com/watch?v=WNyzYELFEEI,2026-01-05,Unknown,Full Sermon,,,,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2022-07-10,No Transcript,de la,|| Sunday Service 07/10/22,https://www.youtube.com/watch?v=88HB7aEOujI,2026-01-05,Unknown,Full Sermon,"Jesus Christ est le meme, hier, et aujourd'hui, et eternellement. Jesus Christ is the same yesterday and today and forever.    le message du temps de la fin the end time message  http://branham.org/en/MessageAudio",111,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
Unknown Date,No Transcript,William M. Branham,Bro. William branham |God Is His Own Interpreter| Sunday 07/03/22,https://www.youtube.com/watch?v=q0gyB3rNCwA,2026-01-05,Unknown,Tape Service,,0,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2022-06-26,No Transcript,de la,Bro. Esaie Bowa |The Church restored to its full Maturity or Divine Love| Sunday 06/12/22,https://www.youtube.com/watch?v=dhqtGsYbr3s,2026-01-05,Unknown,Short Service,"Jesus Christ est le meme, hier, et aujourd'hui, et eternellement. Jesus Christ is the same yesterday and today and forever.    le message du temps de la fin the end time message  http://branham.org/en/MessageAudio",19,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2022-06-05,Success,Sam Chesa,Bro. Sam Chesa Prestinated Unto Sons Sunday 06522,https://www.youtube.com/watch?v=fzS_zqE6uV4,2026-01-05,Unknown,Full Sermon,,,,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2022-05-15,Success,de la,Bro Esaie Bowa Christ the Rock of the Revelation Sunday 051522,https://www.youtube.com/watch?v=jV4-NuhG290,2026-01-05,Unknown,Full Sermon,,,,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2022-05-01,No Transcript,de la,The Truth Of Life(I Found that Secret Place) Past Brooks| Sunday 04/10/22,https://www.youtube.com/watch?v=T3eao9EZwCk,2026-01-05,Unknown,Short Service,"Jesus Christ est le meme, hier, et aujourd'hui, et eternellement. Jesus Christ is the same yesterday and today and forever.    le message du temps de la fin the end time message  http://branham.org/en/MessageAudio",0,Higher Ground Tabernacle Iowa City,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
2022-04-10,Success,de la,The Truth Of Life(I Found that Secret Place) Past Brooks Sunday 041022,https://www.youtube.com/watch?v=NLLcYqq4rbM,2026-01-05,Unknown,Full Sermon,,,,Higher_Ground_Tabernacle_Iowa_City_Summary.csv
